Text,hashtag,Translated Text
"sejenis dah kahwin tp nk bebas, ini lah dia ya. berselindung di sebalik untuk kerja atau untuk study.",[],"a kind of kahwin but it's free, this is it. protected behind for work or for study."
brunch bruhhhh.. burppp ( food court kipmart masai),[],Brunch Bruhhhh .. Burppp (Food Court Kipmart Masai)
puyyohhhh dating.,[],Puyyohhhh dating.
tetap ramai penjilat.. tetap akan pertahankan parti kesayangan dorng ni.,[],Staying crowded ... still will maintain the favorite part of this dorng.
"sambung sini pulak, malam masih muda kan.......... ( restoran osman in masai, johor)",[],"Connect here, it's still young, right .......... (Osman In Masai Restaurant, Johor)"
more than years.,[],More than Years.
"with le' buddies ( steamboat dataran uda in johor bahru, johore)",[],"with Le 'Buddies (Steamboat Plain Uda in Johor Bahru, Johore)"
nak bersedia kenapa? apa untung kt rakyat? hahaha.,[],Son I am willing? What are the lucky people? ha ha ha.
"semalam, masa mandi kt bekok, first time aku nampak orang yg ada double/split personality,gile seram anjayy..punca terjadi sbb depression yg teramat.",[],"Last night, when I took a shower, first time, I appeared that there were people who were double/split personality, Gile Seram Anjayy ... the appearance occurred as very, the depression."
terpaling bodoh. tp jgn risau ada si bodoh yg suka benda mcm ni.,[],stupid tarp. but don't worry there is a fool who likes this mcm object.
takde sensitiviti mcm tu la..org nk jaga aurat lg ape semua.,[],takde sensitiviti mcm tu la..org nk take care of the genitals again.
"lapar pulak tetibe. ( restoran elly in pasir gudang, johor)",[],"hungry tatbe. (Elly In Sand Warehouse, Johor)"
"pkai order je.. ingt org tak usaha agaknya, tau tertekan sbb nk biasakan keadaan sekarang.. tp kenalah faham nk hasilkan vaksin bukan mudah..",[],"PKAI Order Je .. Ingt org does not have an appropriate effort, knowing the depressed as it is used to the current situation ... but we want to understand the vaccine is not easy .."
"bang, buat research sendiri la.. tgok berapa lama boleh jumpa..pkai order je,tak tau ke berapa ramai yg tengah perah otak nk buat vaksin tu.",[],"Bang, for your own research, la ... how long can I meet ... I order, I don't know how many people are in the middle of the brain for the vaccine."
gambar avatar tu la.. bukan sye..,[],the picture of the avatar la ... not Sye ..
kalau aku.. sound je..haha..,[],for me .. sound je..haha ..
baikkklahh.. insyaallah.. hee,[],okayklahh .. God willing .. hee
bismillah.pasey gudey &gt; bekok je.,"['RideHariMalaysia', 'MandiMandaMandoi']",Bismillah.pasey Gudey & GT; Jekok je.
"pi marah..pastu cakap ni kira mcm mana? order milo dpt koko, mana boleh charge harga milo.",[],"pi angry..pastu is capable where do you think mcm? Milo order can be koko, which can charge Milo price."
cembiolsoooo ( kedai pakcik beri kot nama dia),[],CEMBIOLSOOOO (Pakcik shop gives his name)
we can claim water too..can we stop supplying water to sg?,[],We can claim water too.can we stop supplying water to sg?
"ade pulak yg perlekeh..kalau kau oku, kaki sebelah takde ape semua.. bru ade akal kau.",[],"Ade Pulak who should be ... if you are oku, the next foot is all ... you have a sense of you."
"kalau kerja.. kemungkinan kena potong rambut, lepas tu bukan takat jd rider.. kena join departmen..mostly waktu closing.. woi aku malas woi.. nk closing leceh anjayyy..",[],"If it works .. the possibility of getting a haircut, let go of not takat so the rider .. hit by a department ... mostly when closing .. wow I'm lazy ... nk closing stretchyyyy .."
apo buat sini? ( food court kipmart masai),[],What are you doing here? (Food Court Kipmart Masai)
kan.. geram.. pipi pau kalau kt hooman..,[],right .. furious .. pau cheeks if kt hooma ..
kalau tak haram dipegang..mmg nk bela pun.. hihi..lg husky.,[],if it's not haram held ... mmg nk bela ... hihi..lg husky.
astaghfirullahalazim...mintak jauhhhhh...,[],Astaghfirullahalazim ... ask farhhhh ...
cembiasa.. ( kedai pakcik beri kot nama dia),[],Shemum .. (Pakcik shop gives his name)
rosak childhood memory aku..,[],Rosak Childhood Memory Me ..
why mee... why mee..am not gulity..,[],why mee ... why mee..am not gully ..
bawa yg saiz kecik tu je.,[],Bring the saiz of the kecik tu je.
"puncanya tidur sepanjang hari la.. hak aduh. kucing di biar gemok mcm ni. tak pandai jaga kucing namanya. kerja bg makan smpai gemok, end up kucing jd malas.",[],"The peak is sleeping all day la ... Rights. Cats in this MCM love. Not good at taking care of the cat. work can eat until gemok, end up cat so lazy."
haha.. kan..tp yg tu.. sembang pung pang pung pang tak nak kalah.. gahahaha,[],haha .. right..tp that is ... Sembang Pung Pang Pung Pang doesn't want to lose .. Gahahaha
"keh keh tangga gaji kt johor ni dh la mcm celaka. buat pulak rumah target singaporean.. tp tu la.. yg tu diam je pasal ni.kalau dia kisah, dia dulu sound pemaju pasal harga rumah mengarut kt johor niml.",[],Kan Kan Salary stairs to johor ni dh la mcm wretched. for the target house of Singaporean ... but la ... the one who is silent is the article.
ini lagu dalam tandas mase aku kerja sanmina kt bedok. mmg nk suruh tidur.gahahaha,[],This is a song on the Mase I work Sanmina KT Bedok. mmg nk told to sleep.
mkin kuat berbunyi.. log out blik gini.,[],still strong sounds .. log out like this.
"ngeteh bentar ( warung bayu in johor bahru, johor)",[],"Ngeteh Bentar (Warung Bayu in Johor Bahru, Johor)"
"i'm at pusat komuniti kg pasir in tampoi, johore",[],"I'm at the Center for the Community of Pasir in Tampoi, Johore"
"srappp duluan... ( warung kak yah in johor bahru, johor)",[],"Srappp first ... (stall sis yah in johor bahru, johor)"
"naan cheese tandoori payat padu.. ( restoran osman in masai, johor)",[],"Naan Cheese Tandoori Payat Padu ... (Osman In Masai Restaurant, Johor)"
"naan cheese tandoori padu ( restoran osman in masai, johor)",[],"Naan Cheese Tandoori Padu (Osman In Masai Restaurant, Johor)"
tak pernah tak ramai. ( nasi goreng kampung mak tok batu pahat (gearbox) in pasir gudang),[],Never not crowded. (Fried Rice Kampung Mak Tok Batu Gahat (Gearbox) in Sand Gudang)
cembiasa.. ( kedai pakcik beri kot nama dia),[],Shemum .. (Pakcik shop gives his name)
"i'm at kelab badminton bukit dahlia in pasir gudang, johor",[],"I'm at Pelab Badminton Bukit Dahlia in Pasir Gudang, Johor"
lupakanlah dukamu yang silamhulur tanganmu sambut kasihkumari bersama kita melangkahmembina cinta abadi,[],Forget your grief that your hand welcomes the love with us to stepped up with eternal love
tak kuhiraukan panas mentari lagidemi cinta kurela menantitakkan goyah walau badai 'kan melandaseribu tahun kutetap setia,[],"I don't think that the heat of the sun is again, the love of the love of Kurela has been shaking even though the storm is already in a thousand years of faithful"
mendung dalam sinar matamukenangan duka masa lalukepasrahan,[],cloudy in the rays of the shortness of grief in the past
"bagaimanakah nantinyaaku dapat membangkitkanrasa cinta di hatikuhanyalah untukmu, kekasihku",[],"how later I can arouse love in his heart for you, my lover"
tak pernah 'ku mendugagelora jiwa sesali dadaaku jatuh dan aku merindutanpa kepastian,[],I never 'I wiped the soul of my soul regretting my chest fell and I cried out certainty
boleh gelak tak?,[],Can you laugh?
"gile taksub. buat benda basic yg kebanyakan orang lain buat, tapi puja mcm ape.",[],"Gile Taksub. For basic objects that are mostly other people make, but puja mcm ape."
"gk, gs, ga.. gahahaahamse aku jd gk siapa je dpt tembus jaring team aku. *bangga sesaat kejap",[],"No, gs, no ... gahahahahamse I am not who I can get through my team's net. *proud for a moment of gathering"
uish.. takde la.. mne ade mmber.. tu semua makhluk alam sebalik mata.,[],uish .. takde la .. mne ade mmber .. tu all creatures of nature on the contrary.
aku sesaja je letak bendera kt profile. trus kena cop penyokong lgbt.tak tau pulak tu mmg khas untuk penyokong lgbt.,[],I go to the location of the KT Profile flag. then hit the lgbt supporting support. You don't know what is typical for LGBT supporters.
"sukan yg betul sukan, cuma tak mampu pergi jauh sbb ada yg lebih berbakat, lebih berusaha.",[],"Sukan who is really switched, just unable to go far as there are more talented, more trying."
"sesaja letak bendera tu pun kena cop lgbt trus..gahahaahahha.kenal aku pun tidak. mudahnya nk perdayakan orang ni. mmber aku baca ni gelak dorng, tetiba kata aku sokong lgbt.. gahahaahahahah",[],"As the flag listed, it was hit by LGBT, then ... I don't know me. It's easy for nk probing this person. MMBER I read this DORNG, but I said, I support LGBT ... GAHAHAAHAHAHAHAH"
"rindu zaman sekolah,rindu nk bertanding dalam acara sukan.",[],"Rindu school age, miss nk competing in the event."
"pernah ke alam sana barangkali, tau rupa bidadari mcm mana. tak tau ke kalau dh ke alam sana yg kau kena hadap dulu tu munkar dan nakir dulu?",[],"Never been to nature there perhaps, know which Angel MCM is like. don't know if you go to the nature there you get face to face first and the child first?"
dahsyat.,[],awesome.
siapa yang cri pasal?,[],Who CRI Article?
dahsyat.,[],awesome.
yo pussy hunter.. ade pape tak puas hti ke?,[],yo pussy hunter .. ade pape is not satisfied HTI to?
sembang,[],Sembang
seriusly.lagi spesis rt tweet sendiri. nampak mmg auto block la.oh btw selamat pagi.bye.,[],"Seriously. Specifically, RT Tweet itself. Looks mmg auto block la.oh btw good morning.bye."
"of course cerdik pandai, sbb tu tak follow akaun entah pape.. follow si hanifjamal bingai tu la..lg ape entah..entah pape..sama naik bingainya.takde la jadi orang batak follower, batak rt, batak like ape semua.",[],"of course cleverly clever, just don't follow aka either pape ... follow the hanifjamal bingai tu lah ... if I don't know ... I don't know ... I ride the confused."
nk jgak samakan dengan luar negara..new zealand kelantan la..kalau pemain bola nk di samakan messi malaysia la. lol. bangga la kt negara sendiri. takyah puja sgt negara/pemain luar tu.,[],nk also compare to outside the country ... New Zealand Kelantan La ... if the football player is equal to Messi Malaysia LA. LOL. proud la KT itself. Takyah Puja SGT Countries/players outside TU.
louder la..suka sgt follow akaun bodoh. menaikkan nama orang bodoh. mmg bodoh la senang cerita.,[],"louder la ... like it, please follow aka stupid. raise the name of a fool. mmg stupid la happy to tell stories."
"ketum ke ganja tu.rasa mcm dh block si bodoh ni, mcm mana la boleh nampak lagi..haih.buat ape la follow akaun entah pape..bodoh tak di buat buat",[],ketum to the cannabis
"cuba lelaki kerja kilang, tak hensem? tp baik budi pekerti orangnya, jaga agama, jaga tutur kata..sembang kelangit tujuh la kau.",[],"Cuba Men Work Refinery, Not Hensem? but good character, take care of religion, take care of the word ... the sky is seven of you."
dah la tu... over betul la.,[],already la tu ... over right la.
deaktif akaun trusssssssssssss,[],deactive aka trussssssssssss
betul.. pentaksub.,[],That's right .. Pentaksub.
diam jela.. emm..,[],silent jela .. um ..
tak tido pun.diam je.,[],Tido too. Diam je.
pergi alam sebalik mata.,[],Going to the reverse nature.
pukol la ape lg omoi..,[],pukol la ape lg omoi ..
"aku diam jela pasni.bosan ke? bosan bgtau, aku diam terus. senang.",[],"I was silent. Tired of you, I keep quiet. happy."
minat boleh dm atau klik link whatsapp di bawah.,[],Interest can be DM or click the WhatsApp link below.
emm.. okay,[],Emm .. Okay
wahhhhh,[],Wahhhhh
"saya pernah terpijak grease je.alhamdulillah,nsib tak jatuh tergelincir.",[],"I was once stalling at grease je.alhamdulillah, NSIB did not fall."
"cuba yg dm tu pekerja kilang? dan dia tnjukkan effort jgak..yg dm ni kaya raya mmg la laju je terima. lepas tu kengkonon kata tak kisah rupa biasa, biasa. dah kaya mmg la tak kisah rupa tu.",[],"Cuba who is a refinery worker? and he put the effort or not ... dm dm is rich mmg la paju je receive. After all the words, the word is not the usual story, ordinary. It's like a story."
tragedi disember ni.,[],Tragedy Disember.
makan laksa tanpa. memvaksinkan anak.,[],Eat laksa without. vaccinating the child.
*nak tayang,[],*Son run
bila explain yg shopee mmg provide awb satu salinan sekarang tak nak percaya..,[],if the shopee is applied to the provide awb one copy now do not believe it ..
brunch ( food court kipmart masai),[],Brunch (Food Court Kipmart Masai)
salma? siapa tu??,[],Salma? who is that??
kah kah kah..,[],Are you ...
hamboihh.. capslock.. marah ke tu??,[],Hamboihh .. capslock .. angry to tu ??
ayer baloi jangan lupa.,[],Ayer Baloi don't forget.
sbb kt fb ramai penjilat.,[],As FB KT is crowded.
"ngeteh jauh sikit ini malam. ( al safa restaurant in masai, johore)",[],"Ngeteh is far a little night. (Al Safa Restaurant in Masai, Johore)"
toksah mengata lebih..yg mengata tu nnt kena kt anak memasing bru ketahuan. aku dh ade experiment pasal orang suka mengata ni.. end up kena kt anak sendiri/ahli keluarga.,[],Toxah said more..yg said that I was hit by a child to be caught. I dh ade experiment article people like to say this .. end up hit by the child alone/family expert.
happy birthday laki nya kak cik..,[],"Happy Birthday, Sis Cik ..."
sye semua mkan.. pling best nasi kandar la.,[],all sye still ... Pling Best Kandar Rice La.
yeke.. yeke..,[],yeke .. yeke ..
beli satu pinggan utk mkan dua orang ni.. kan ? ke cukup utk awak sorng je ni?,[],Buy one dish for two people ... right? to enough for the crew?
i'm at kedai pakcik beri kot nama dia,[],"I'm at Kedai Pakcik, give him the name of his name"
ade masalah pape ke?ungkal kena pijak la.. tak ungkal perangai elok.. takde la kau nk pijak..toksah beracah la ye.,[],Ade the problem is pape to? The explosive is hit by ladies ... not expressed the beautiful temperament .. takde la you nk massage..hopper is chopped la ye.
"oh, tak pijak la. sbb bukan adik sendiri.ayat atas pun dh tulis kalau adik sendiri dah pijak.",[],"Oh, no massage la. as follows not your own sister. The top is also written if your sister is a massage."
"budak lg, bru .kalau adik sye ni, dh kena pijak dh.",[],"Slave again, bru. If you sister's sister, I got a massage dh."
lagi satu negeri kt selatan tu.,[],again one country of southern kt.
aaminn,[],Aaminn
you're welcome.,[],You're welcome.
aah.,[],Aah.
tak jgak.. tgok tmpt kot..tu hri buat rambut walk in je.trim+cuci+keratin treatment,[],No ... Tgok tmpt kot ... hri for hair walk in je.trim+washing+keratin treatment
bereh.,[],Berech.
on tak on.. gahahaah,[],On Tak On .. Gahahaah
gahahaha.. mana malam? ke fmly time?,[],gahahaha .. where is the night? To FMLY TIME?
sila ajar.. gahahaaha,[],please teach .. gahahaha
report..,[],Report ..
tak tidur lg??,[],don't sleep again ??
wahh.. siapa tu???,[],wahh .. who is that ???
mcm biasa.. ngeteh duluan ( kedai pakcik beri kot nama dia),[],Mcm ordinary .. ngeteh first (Pakcik shop gives his name)
"gahaah.. tp siap sangkal, kenapa nk samakan dengan anti vaks.. elak kena pelempang je perempuan ni.",[],"gahaah .. but ready to deny, why do you like the anti -vaccination ... Elak hit by a woman's pose."
